"ORDER_ID","ORDER_DATE","MONTH_NAME","QUARTER_NAME","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","REGION","PRODUCT_ID","SALES","QUANTITY","DISCOUNT","PROFIT","CASE_ID"
"440497112","2024-02-28","Mar-24","Q12024","2024-02-28","Standard Class","453705028","West","6","159","5","0","-29","51156440"
"440563814","2024-02-26","Mar-24","Q12024","2024-02-28","First Class","606423585","West","4","117","7","0","-6","80828013"
"441293052","2024-02-12","Mar-24","Q12024","2024-02-18","Second Class","454889324","West","18","115","5","0","-17","73330630"
"441310144","2024-02-24","Jan-24","Q12024","2024-03-03","Standard Class","344441320","East","18","39","9","0","-10","40277077"
"441869725","2024-03-02","Mar-24","Q12024","2024-03-03","Second Class","68455546","West","14","408","10","0","-23","86900951"
"442098123","2024-02-23","Mar-24","Q12024","2024-02-26","Second Class","243098321","East","17","483","10","0","-47","72633584"
"442388416","2024-03-04","Mar-24","Q12024","2024-03-09","Standard Class","91610363","West","18","172","10","0","-51","67715558"
"442820003","2024-02-18","Mar-24","Q12024","2024-02-22","Standard Class","282869061","Central","7","386","9","0","-56","84635481"
"442822783","2024-03-03","Mar-24","Q12024","2024-03-11","Standard Class","966187597","Central","16","511","10","0","-2","86900951"
"443099412","2024-03-11","Mar-24","Q12024","2024-03-13","Standard Class","114955949","West","8","511","10","0","-27","83831237"
"443486795","2024-03-03","Mar-24","Q12024","2024-03-10","Standard Class","865012530","West","18","511","10","0","0","59280169"
"443568056","2024-02-11","Jan-24","Q12024","2024-02-15","Standard Class","449249441","Central","19","204","10","0","-67","79462731"
"443708705","2024-02-19","Mar-24","Q12024","2024-02-26","First Class","944994601","West","1","330","8","0","19","61769370"
"443725760","2024-02-04","Jan-24","Q12024","2024-02-15","Second Class","203116673","South","14","482","7","0","-46","71893972"
"444287996","2024-02-14","Mar-24","Q12024","2024-02-23","First Class","83784219","West","18","428","10","0","-42","82919556"
"444484905","2024-02-18","Mar-24","Q12024","2024-02-20","Second Class","567570746","West","18","121","7","0","-11","65543530"
"444572403","2024-03-12","Jan-24","Q12024","2024-03-14","First Class","752412464","West","3","307","10","0","7","81362836"
"444650025","2024-02-23","Jan-24","Q12024","2024-02-28","First Class","708666304","West","1","24","6","0","19","82813119"
"444675908","2024-02-24","Mar-24","Q12024","2024-02-29","Second Class","223700558","West","16","143","8","0","8","63945426"
"444950805","2024-02-18","Mar-24","Q12024","2024-02-26","Standard Class","631150320","West","10","297","8","0","-63","80513324"
"445119503","2024-02-14","Mar-24","Q12024","2024-02-21","First Class","633732592","Central","5","511","10","0","-52","81224951"
"445298760","2024-02-18","Mar-24","Q12024","2024-02-27","Second Class","655338781","West","18","253","10","0","-31","44598458"
"445343187","2024-03-05","Mar-24","Q12024","2024-03-12","Standard Class","316322750","West","6","257","7","0","-48","78639816"
"445426787","2024-02-21","Jan-24","Q12024","2024-03-03","First Class","256495597","West","8","284","5","0","19","60018316"
"445545866","2024-03-09","Mar-24","Q12024","2024-03-06","Second Class","789559949","West","8","470","9","0","-34","63630704"
"446055222","2024-03-09","Mar-24","Q12024","2024-03-17","Standard Class","934665114","West","18","508","9","0","6","81458300"
"446224971","2024-02-14","Mar-24","Q12024","2024-02-19","Standard Class","459604976","East","19","99","4","0","-10","48671936"
"446398138","2024-03-06","Mar-24","Q12024","2024-03-03","First Class","771622677","West","14","383","7","0","19","86900951"
"446683478","2024-02-17","Jan-24","Q12024","2024-02-18","First Class","132627422","West","11","275","7","0","15","86900951"
"447233915","2024-03-05","Jan-24","Q12024","2024-03-14","Standard Class","145853258","West","9","88","8","0","15","48452510"
"447728353","2024-03-05","Mar-24","Q12024","2024-03-08","First Class","132966696","East","3","492","9","0","19","50573182"
"447866860","2024-03-06","Mar-24","Q12024","2024-03-10","Standard Class","400825972","Central","19","511","10","0","-35","86900951"
"447889073","2024-02-22","Mar-24","Q12024","2024-02-29","Standard Class","914485074","West","6","194","6","0","-1","59565163"
"448111225","2024-03-09","Mar-24","Q12024","2024-03-08","Standard Class","73723938","West","9","348","5","0","19","86900951"
"448874454","2024-02-11","Jan-24","Q12024","2024-02-22","Second Class","868369944","West","16","233","7","0","15","72508737"
"449056338","2024-02-07","Jan-24","Q12024","2024-02-09","First Class","597360759","Central","10","511","10","0","-12","81207709"
"449374361","2024-02-24","Mar-24","Q12024","2024-03-03","Standard Class","404172079","Central","18","134","7","0","5","47403907"
"449386812","2024-02-14","Mar-24","Q12024","2024-02-19","Second Class","505110307","West","13","210","5","0","2","65903238"
"449532817","2024-03-02","Mar-24","Q12024","2024-03-04","Second Class","654450480","West","16","135","9","0","4","57541046"
"449700442","2024-03-17","Mar-24","Q12024","2024-03-19","Standard Class","572564935","West","7","211","10","0","8","86900951"
"449885288","2024-02-12","Mar-24","Q12024","2024-02-17","Second Class","549391590","West","2","347","8","0","-25","60628481"
"450182040","2024-03-01","Mar-24","Q12024","2024-03-01","Standard Class","451450838","East","18","347","9","0","-35","44074505"
"450344628","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","109453788","West","9","304","10","0","-15","82040123"
"450421182","2024-02-28","Mar-24","Q12024","2024-03-07","Second Class","432405958","West","11","280","9","0","9","86900951"
"450714014","2024-02-13","Jan-24","Q12024","2024-02-20","Second Class","813845183","West","10","45","4","0","16","50857794"
"450892212","2024-02-22","Mar-24","Q12024","2024-02-25","Standard Class","30053551","West","12","280","8","0","-25","70291166"
"451111637","2024-03-13","Mar-24","Q12024","2024-03-19","Second Class","766537770","West","2","72","10","0","19","59270674"
"451134293","2024-03-09","Mar-24","Q12024","2024-03-15","Second Class","270001940","West","10","465","10","0","13","52751210"
"451174346","2024-02-16","Mar-24","Q12024","2024-02-17","Standard Class","869279088","West","16","250","3","0","19","86900951"
"451303405","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","772688876","West","16","129","6","0","19","64146521"
"451589750","2024-01-31","Jan-24","Q12024","2024-02-03","First Class","300542791","West","13","326","7","0","-31","86900951"
"451980361","2024-03-03","Mar-24","Q12024","2024-03-07","Second Class","31009454","East","8","345","10","0","-41","43610469"
"452072882","2024-03-02","Mar-24","Q12024","2024-03-06","Second Class","281716217","West","2","502","10","0","-13","65194484"
"452128990","2024-02-17","Jan-24","Q12024","2024-02-28","First Class","315399121","East","12","169","10","0","-16","51225252"
"452435214","2024-03-04","Jan-24","Q12024","2024-03-05","Standard Class","700086409","South","13","164","10","0","7","53091502"
"452616219","2024-03-15","Mar-24","Q12024","2024-03-18","First Class","85915009","West","6","501","10","0","19","77876131"
"452754290","2024-03-06","Mar-24","Q12024","2024-03-11","Second Class","501164436","Central","6","511","10","0","0","76823707"
"453449497","2024-02-20","Mar-24","Q12024","2024-02-29","First Class","250298810","West","7","504","10","0","-49","85232342"
"453800543","2024-03-01","Mar-24","Q12024","2024-03-06","First Class","376760014","West","5","110","5","0","19","53308210"
"453827192","2024-02-28","Jan-24","Q12024","2024-03-02","Standard Class","528670723","South","19","135","10","0","10","59747349"
"453949098","2024-03-01","Mar-24","Q12024","2024-03-12","First Class","820558294","West","3","495","10","0","0","72579101"
"453996395","2024-02-07","Jan-24","Q12024","2024-02-10","First Class","831718024","Central","2","112","10","0","19","85604657"
"454256046","2024-03-05","Mar-24","Q12024","2024-03-07","First Class","595602020","West","13","330","10","0","14","70322495"
"454605210","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","867514921","West","5","443","10","0","6","86900951"
"455202440","2024-03-04","Jan-24","Q12024","2024-03-08","First Class","388080842","West","1","418","7","0","19","60124618"
"455865572","2024-03-06","Mar-24","Q12024","2024-03-18","Second Class","212813399","West","15","333","7","0","-6","48039029"
"455967646","2024-02-05","Mar-24","Q12024","2024-02-14","Second Class","359462534","West","13","277","3","0","19","61764209"
"456297554","2024-02-08","Mar-24","Q12024","2024-02-10","First Class","603875587","West","12","446","4","0","19","71605407"
"456304789","2024-02-23","Jan-24","Q12024","2024-02-25","Standard Class","661205033","South","18","365","9","0","-63","60735649"
"456669913","2024-02-04","Mar-24","Q12024","2024-02-15","Second Class","219592495","Central","6","362","8","0","-31","65409101"
"457156769","2024-02-09","Jan-24","Q12024","2024-02-13","First Class","366792566","West","1","289","5","0","4","70067319"
"457232766","2024-03-12","Mar-24","Q12024","2024-03-10","Standard Class","97221594","West","8","225","8","0","11","86900951"
"457550570","2024-03-04","Jan-24","Q12024","2024-03-09","First Class","450331306","West","9","297","10","0","19","61528637"
"457625374","2024-03-01","Mar-24","Q12024","2024-03-04","First Class","871956331","West","14","295","10","0","-73","60012606"
"457720212","2024-03-16","Mar-24","Q12024","2024-03-21","Standard Class","657111529","West","10","56","8","0","5","52010728"
"458124410","2024-02-22","Mar-24","Q12024","2024-02-23","Second Class","429422208","West","14","420","7","0","19","86900951"
"458502326","2024-02-04","Jan-24","Q12024","2024-02-08","First Class","460383334","East","9","255","8","0","-45","58807659"
"459003889","2024-02-16","Jan-24","Q12024","2024-02-28","Standard Class","759514557","East","14","447","10","0","-55","54441514"
"459528232","2024-01-29","Jan-24","Q12024","2024-02-01","First Class","869544101","East","16","103","5","0","-48","73668750"
"459583375","2024-02-23","Mar-24","Q12024","2024-02-23","Standard Class","407949198","South","18","354","10","0","-57","69661940"
"460040126","2024-03-16","Jan-24","Q12024","2024-03-21","Standard Class","947857663","West","2","511","10","0","16","83468477"
"460415090","2024-02-06","Jan-24","Q12024","2024-02-12","Second Class","878666224","West","9","388","4","0","-19","70778503"
"460476540","2024-03-11","Mar-24","Q12024","2024-03-16","Second Class","441725485","West","13","423","10","0","19","70784699"
"460482093","2024-02-15","Jan-24","Q12024","2024-02-20","Second Class","806905047","Central","13","146","5","0","19","55979137"
"460561004","2024-02-28","Mar-24","Q12024","2024-02-27","Second Class","995505623","East","15","52","10","0","19","63920443"
"460960445","2024-02-28","Mar-24","Q12024","2024-03-03","Standard Class","141417931","West","16","277","5","0","16","62189596"
"461062802","2024-02-22","Mar-24","Q12024","2024-02-26","Standard Class","846049923","Central","17","283","10","0","-43","62374785"
"461151286","2024-02-10","Jan-24","Q12024","2024-02-16","First Class","120610124","West","14","194","10","0","-7","78468831"
"461422744","2024-02-19","Jan-24","Q12024","2024-02-24","Standard Class","594201942","West","18","56","5","0","19","54531722"
"461475994","2024-03-15","Mar-24","Q12024","2024-03-20","Standard Class","576288667","West","13","353","10","0","-4","45763047"
"461896506","2024-02-17","Jan-24","Q12024","2024-02-17","Second Class","850570718","West","11","195","5","0","2","79708295"
"462092229","2024-03-10","Mar-24","Q12024","2024-03-07","First Class","591029592","West","1","315","9","0","19","65143855"
"462174368","2024-03-14","Mar-24","Q12024","2024-03-21","Standard Class","518335934","East","17","511","10","0","-22","60862061"
"462405153","2024-02-02","Jan-24","Q12024","2024-02-02","First Class","858841345","South","14","291","6","0","1","67110758"
"462470883","2024-02-29","Mar-24","Q12024","2024-03-05","First Class","30088438","West","9","244","5","0","15","57331721"
"462628139","2024-02-09","Jan-24","Q12024","2024-02-15","First Class","670374017","West","8","219","6","0","-4","83619982"
"462681063","2024-02-04","Jan-24","Q12024","2024-02-10","Second Class","70583180","West","6","82","6","0","19","82152023"
"462709068","2024-03-14","Mar-24","Q12024","2024-03-21","Standard Class","392887111","West","13","33","9","0","19","63539014"
"463416367","2024-02-04","Jan-24","Q12024","2024-02-11","First Class","463767131","East","4","499","6","0","-11","78852752"
"463780782","2024-02-10","Mar-24","Q12024","2024-02-17","Second Class","944931680","West","17","398","3","0","6","69307421"
"463903490","2024-02-26","Mar-24","Q12024","2024-03-02","Second Class","890634127","West","4","276","6","0","19","70185037"
"464093977","2024-03-03","Mar-24","Q12024","2024-03-10","First Class","214589709","West","16","324","7","0","10","72553059"
"464289266","2024-02-07","Jan-24","Q12024","2024-02-17","Second Class","19510530","East","12","313","5","0","-12","38451934"
"464451604","2024-01-31","Mar-24","Q12024","2024-02-05","Second Class","174930852","West","18","374","5","0","-25","86900951"
"464460754","2024-02-28","Mar-24","Q12024","2024-03-04","Second Class","870985976","West","3","373","10","0","-32","86900951"
"464637329","2024-02-07","Jan-24","Q12024","2024-02-09","Standard Class","902894192","East","11","70","4","0","-13","48110963"
"464723942","2024-03-09","Jan-24","Q12024","2024-03-15","Standard Class","608897107","East","10","55","9","0","19","46567122"
"464817087","2024-02-19","Mar-24","Q12024","2024-02-23","Standard Class","801723244","West","15","111","7","0","-10","64315581"
"464841336","2024-03-07","Jan-24","Q12024","2024-03-07","Second Class","844585927","West","8","217","7","0","19","48751880"
"465122260","2024-02-23","Mar-24","Q12024","2024-02-23","Second Class","140604086","West","16","65","8","0","8","48559859"
"465415811","2024-03-17","Mar-24","Q12024","2024-03-21","First Class","625883752","West","2","511","10","0","-5","69930110"
"465684131","2024-02-05","Jan-24","Q12024","2024-02-11","First Class","164023273","West","11","314","8","0","12","72754182"
"466038854","2024-02-16","Mar-24","Q12024","2024-02-16","Second Class","39236824","West","10","263","9","0","-20","58361768"
